CLIENTE;MES;NRO_VEC_COB;PDPs_ROTAS;ESTADO_PDP;NRO_CUOTAS;MES_0;MES_1;MES_2;FECHALLAMADA;HORA;DEUDA_TOTAL;ESTATUS;ACTIVACION;MORA;TIPOCONTACTO
C08047;01/04/2014;<=10;>0;0;<24, 48;1252.05;0;0;3/04/2014;20;17960.1;BT;1/01/2013;0;CNE
C08048;01/04/2014;<=10;>0;0;<=24;740.18;855.76;0;29/04/2014;11;4986.34;BT;1/01/2013;0;CNE
C08049;01/04/2014;<=10;>0;0;>48;650.98;0;1984.77;28/04/2014;16;23509.2;BT;1/01/2013;1;CNE
C08050;01/04/2014;>10;>0;0;>48;1185.9;1185.85;2.9;28/04/2014;8;10926.9;BT;1/01/2011;1;COEF
C08051;01/04/2014;>10;0;0;<24, 48;151.71;148.65;167.86;3/04/2014;14;2994.96;BT;1/01/2011;1;CNE
C08052;01/04/2014;>10;0;0;<24, 48;1383.72;1862.89;0;14/04/2014;10;6601.82;BT;1/01/2012;0;CNE
C08053;01/04/2014;<=10;0;0;<=24;523.02;0;0;9/04/2014;16;668.92;BT;1/01/2014;1;COEF
C08054;01/04/2014;<=10;0;0;<24, 48;161.17;0;0;8/04/2014;8;6467.96;BT;1/01/2013;1;CNE
C08055;01/04/2014;>10;0;0;<24, 48;205.96;0;0;3/04/2014;11;2166.42;BT;1/01/2012;1;COEF
C08056;01/04/2014;<=10;>0;0;<=24;846.22;0;0;4/04/2014;15;4326.94;BT;1/01/2013;0;CNE
C08059;01/04/2014;<=10;0;0;<24, 48;975.82;0;0;29/04/2014;15;6600.47;BT;1/01/2013;0;CNE
C08060;01/04/2014;<=10;0;0;<=24;310.8;313.12;0;9/04/2014;8;4797.71;BT;1/01/2013;1;COEF
C08061;01/04/2014;>10;0;0;<24, 48;328.98;0;0;25/04/2014;11;4612.06;BT;1/01/2011;1;CNE
C08062;01/04/2014;<=10;0;0;<=24;626.31;629.99;0;11/04/2014;8;616.94;BT;1/01/2014;0;COEF
C08063;01/04/2014;<=10;>0;0;<24, 48;748.73;748.73;0;1/04/2014;13;11406.5;BT;1/01/2013;1;CNE
C08064;01/04/2014;<=10;0;0;<24, 48;1519.54;0;0;10/04/2014;8;25257.5;BT;1/01/2012;1;CNE
C08065;01/04/2014;<=10;>0;1;>48;864.31;864.29;864.29;16/04/2014;16;15700;BT;1/01/2013;1;COEF
C08066;01/04/2014;<=10;0;0;<24, 48;118.32;0;0;10/04/2014;16;2377.42;BT;1/01/2013;1;COEF
C08068;01/04/2014;<=10;0;0;<24, 48;1229.04;1645.69;0;21/04/2014;14;12271.3;BT;1/01/2013;0;CNE
C08069;01/04/2014;>10;>0;0;>48;71.78;44.88;166.91;8/04/2014;11;5124.41;BT;1/01/2011;0;COEF
C08070;01/04/2014;<=10;0;0;<24, 48;21.86;0;0;22/04/2014;7;2605.05;BT;1/01/2011;1;CNE
C08071;01/04/2014;>10;0;0;<24, 48;358.9;357.03;360.01;10/04/2014;10;2706.77;BT;1/01/2010;1;CNE
C08072;01/04/2014;<=10;0;0;>48;385.27;0;0;3/04/2014;11;8860.97;BT;1/01/2013;1;COEF
C08073;01/04/2014;<=10;>0;1;>48;672.42;0;0;28/04/2014;8;62288.9;BT;1/01/2013;1;COEF
C08074;01/04/2014;>10;0;0;>48;356.44;297.11;354.93;7/04/2014;15;6153.38;BT;1/01/2011;1;CNE
C08075;01/04/2014;<=10;0;0;<24, 48;638.64;0;2186.09;1/04/2014;8;7783.12;BT;1/01/2012;1;CNE
C08077;01/04/2014;>10;>0;0;>48;880.35;0;0;30/04/2014;14;53855;BT;1/01/2012;1;CNE
C08078;01/04/2014;<=10;>0;0;<24, 48;264.72;264.09;797.32;23/04/2014;11;5740.15;BT;1/01/2012;1;CNE
C08080;01/04/2014;>10;0;0;>48;2329.1;0;0;22/04/2014;10;2288.13;BT;1/01/2010;1;COEF
C08081;01/04/2014;<=10;0;0;>48;34.7;0;0;9/04/2014;12;3786.52;BT;1/01/2010;1;CNE
C08082;01/04/2014;>10;>0;1;>48;1819.68;2534.23;0;25/04/2014;7;15302.2;BT;1/01/2012;0;COEF
C08083;01/04/2014;<=10;0;1;>48;3251.2;5507.34;0;4/04/2014;11;63853.1;BT;1/01/2012;0;COEF
C08084;01/04/2014;>10;0;0;<24, 48;589.19;0;0;4/04/2014;9;3470.65;BT;1/01/2011;1;COEF
C08087;01/04/2014;<=10;0;0;>48;1308.97;1308.61;1306.15;30/04/2014;7;35353;BT;1/01/2011;1;CNE
C08088;01/04/2014;<=10;>0;0;<24, 48;766;0;0;28/04/2014;16;738.85;BT;1/01/2011;0;CNE
C08090;01/04/2014;<=10;0;0;>48;1302.27;0;0;28/04/2014;18;2999.69;BT;1/01/2011;0;CNE
C08091;01/04/2014;>10;0;0;<24, 48;2412.82;0;0;11/04/2014;10;51566.3;BT;1/01/2012;1;CNE
C08092;01/04/2014;<=10;0;0;<24, 48;1448.71;0;0;3/04/2014;7;50795.6;BT;1/01/2013;1;COEF
C08093;01/04/2014;>10;0;0;<24, 48;132.47;132.43;132.65;14/04/2014;20;789.01;BT;1/01/2011;1;CNE
C08094;01/04/2014;>10;0;0;>48;286.79;287.13;287.29;3/04/2014;15;5282.84;BT;1/01/2012;1;COEF
C08095;01/04/2014;>10;0;0;<24, 48;172.81;174.15;0;3/04/2014;13;2381.4;BT;1/01/2012;1;CNE
C08097;01/04/2014;>10;>0;0;<24, 48;3541.02;2564.44;0;14/04/2014;9;3464.46;BT;1/01/2011;0;CNE
C08099;01/04/2014;>10;0;0;<24, 48;312.91;0;1308.28;4/04/2014;10;26516.4;BT;1/01/2013;1;CNE
C08102;01/04/2014;<=10;0;0;>48;301.06;359.9;0;4/04/2014;15;10480.9;BT;1/01/2013;1;CNE
C08103;01/04/2014;<=10;0;0;<24, 48;1054.61;0;0;25/04/2014;7;4825.8;BT;1/01/2011;0;CNE
C08105;01/04/2014;<=10;>0;0;<24, 48;1689.28;2115.69;0;23/04/2014;19;9699.1;BT;1/01/2011;0;CNE
C08106;01/04/2014;<=10;0;0;>48;1448.28;905.08;2454.17;24/04/2014;13;4277.17;BT;1/01/2013;1;CNE
C08107;01/04/2014;>10;0;0;<24, 48;1962.63;0;0;3/04/2014;18;30734.5;BT;1/01/2012;1;COEF
C08108;01/04/2014;>10;0;0;<24, 48;117.21;0;0;14/04/2014;20;2579.18;BT;1/01/2011;1;CNE
C08110;01/04/2014;<=10;0;0;<24, 48;731.24;0;723.72;30/04/2014;14;10977;BT;1/01/2011;1;CNE
C08111;01/04/2014;>10;0;0;<24, 48;663.78;663.32;663.32;29/04/2014;7;8713.67;BT;1/01/2012;1;COEF
C08113;01/04/2014;<=10;>0;0;<=24;602.63;0;1853.08;30/04/2014;11;3477.61;BT;1/01/2013;1;CNE
C08115;01/04/2014;<=10;>0;0;<=24;293.49;588.07;283.62;30/04/2014;10;4228.58;BT;1/01/2013;0;CNE
C08116;01/04/2014;<=10;0;0;<24, 48;73.61;0;0;4/04/2014;11;13040.5;BT;1/01/2012;1;COEF
C08118;01/04/2014;<=10;0;0;<=24;373.93;368.13;297.91;4/04/2014;10;4550.56;BT;1/01/2013;1;CNE
C08119;01/04/2014;<=10;0;0;<24, 48;231.85;0;699.9;10/04/2014;10;5441.08;BT;1/01/2013;1;CNE
C08120;01/04/2014;<=10;0;0;<24, 48;117.79;0;0;22/04/2014;7;2857.89;BT;1/01/2013;1;CNE
C08123;01/04/2014;<=10;>0;0;<=24;359.3;361.06;0;30/04/2014;11;4996.76;BT;1/01/2014;0;CNE
C08124;01/04/2014;<=10;0;0;<=24;454.12;0;0;15/04/2014;10;1361.36;BT;1/01/2013;1;CNE
C08125;01/04/2014;<=10;>0;1;<24, 48;536.07;0;0;10/04/2014;11;13280.9;BT;1/01/2012;1;CNE
C08126;01/04/2014;>10;0;0;>48;235.15;0;0;3/04/2014;12;1108.8;BT;1/01/2010;1;COEF
C08127;01/04/2014;<=10;>0;0;>48;588.79;0;0;30/04/2014;15;8350.62;BT;1/01/2013;0;CNE
C08128;01/04/2014;<=10;0;0;<24, 48;785.33;785.33;0;25/04/2014;10;25401.6;BT;1/01/2013;1;CNE
C08129;01/04/2014;<=10;0;0;>48;1541.65;0;0;22/04/2014;8;64993.9;BT;1/01/2012;1;CNE
C08130;01/04/2014;<=10;>0;0;<24, 48;833.86;0;0;23/04/2014;19;8742.19;BT;1/01/2013;0;CNE
C08131;01/04/2014;<=10;>0;0;<24, 48;1333.07;1810.36;0;23/04/2014;19;9099.1;BT;1/01/2012;0;CNE
C08132;01/04/2014;<=10;0;0;>48;269.79;264.58;0;24/04/2014;8;7020.9;BT;1/01/2013;1;COEF
C08133;01/04/2014;>10;0;0;>48;68.12;0;0;15/04/2014;8;843.17;BT;1/01/2010;1;CNE
C08134;01/04/2014;>10;0;0;<24, 48;335.75;0;0;24/04/2014;7;8037.06;BT;1/01/2011;1;CNE
C08136;01/04/2014;>10;0;0;<24, 48;200.16;0;0;3/04/2014;12;2766.33;BT;1/01/2012;1;CNE
C08137;01/04/2014;<=10;0;0;<24, 48;226.15;0;0;3/04/2014;14;2816.81;BT;1/01/2012;1;COEF
C08138;01/04/2014;<=10;>0;0;<24, 48;548.65;0;0;23/04/2014;20;1126.97;BT;1/01/2011;0;CNE
C08139;01/04/2014;>10;>0;0;>48;272.25;0;0;14/04/2014;11;1527.47;BT;1/01/2011;1;COEF
C08141;01/04/2014;<=10;0;0;<24, 48;130.67;0;0;8/04/2014;9;29809.3;BT;1/01/2012;1;COEF
C08143;01/04/2014;<=10;0;0;>48;1350.1;0;383.17;10/04/2014;9;20200.3;BT;1/01/2011;1;COEF
C08144;01/04/2014;<=10;>0;0;<24, 48;92.31;0;0;14/04/2014;11;4197.71;BT;1/01/2013;1;CNE
C08145;01/04/2014;<=10;0;0;>48;507.47;357.66;0;3/04/2014;9;15172.8;BT;1/01/2013;1;COEF
C08146;01/04/2014;<=10;0;0;<24, 48;751.49;0;0;8/04/2014;7;21726.2;BT;1/01/2013;1;COEF
C08147;01/04/2014;>10;>0;1;>48;1803.21;1805.14;61.99;11/04/2014;11;52714;BT;1/01/2012;1;COEF
C08148;01/04/2014;<=10;0;0;>48;95.37;0;0;3/04/2014;9;16552;BT;1/01/2012;1;COEF
C08149;01/04/2014;>10;0;0;>48;518.9;0;0;4/04/2014;8;29837.1;BT;1/01/2011;1;COEF
C08150;01/04/2014;<=10;0;0;>48;270.26;279.11;284.58;10/04/2014;13;9685.51;BT;1/01/2012;1;COEF
C08151;01/04/2014;>10;0;0;>48;221.07;190.85;232.77;1/04/2014;16;3075.31;BT;1/01/2012;1;CNE
C08152;01/04/2014;<=10;0;0;<24, 48;616.34;0;0;10/04/2014;8;8684.27;BT;1/01/2013;1;CNE
C08153;01/04/2014;<=10;0;0;<24, 48;131.54;0;0;9/04/2014;14;1432.12;BT;1/01/2012;1;CNE
C08155;01/04/2014;>10;0;0;<24, 48;260.93;262.76;0;4/04/2014;14;5246.7;BT;1/01/2012;1;CNE
C08157;01/04/2014;>10;0;0;>48;750.81;0;0;10/04/2014;17;8957.26;BT;1/01/2011;1;COEF
C08158;01/04/2014;>10;0;0;<24, 48;539.58;0;0;15/04/2014;8;33176;BT;1/01/2012;1;CNE
C08159;01/04/2014;>10;>0;0;<=24;164.05;0;0;21/04/2014;11;1434.94;BT;1/01/2012;1;CNE
C08160;01/04/2014;>10;0;0;<24, 48;113.7;0;0;11/04/2014;9;1436.2;BT;1/01/2012;1;CNE
C08161;01/04/2014;>10;0;0;<24, 48;354.45;344.24;363.44;4/04/2014;8;6715.48;BT;1/01/2011;1;COEF
C08163;01/04/2014;>10;>0;1;>48;642.77;136.57;0;10/04/2014;13;14331.7;BT;1/01/2012;1;CNE
C08164;01/04/2014;>10;0;0;>48;66.67;429.4;0;29/04/2014;10;9821.2;BT;1/01/2012;0;CNE
C08166;01/04/2014;<=10;0;0;<=24;860.58;0;0;9/04/2014;7;4991.72;BT;1/01/2013;1;CNE
C08167;01/04/2014;<=10;0;0;<=24;544.21;0;0;8/04/2014;7;9269.5;BT;1/01/2013;1;CNE
C08169;01/04/2014;>10;>0;0;>48;1101.2;1093.17;0;14/04/2014;9;14857.3;BT;1/01/2011;1;CNE
C08170;01/04/2014;>10;0;0;<24, 48;668.22;0;0;8/04/2014;14;14741.7;BT;1/01/2012;1;CNE
C08172;01/04/2014;>10;0;0;<24, 48;845.68;0;0;10/04/2014;16;5161.7;BT;1/01/2012;0;CNE
C08173;01/04/2014;>10;0;0;>48;141.74;146.05;108.3;10/04/2014;13;9416.41;BT;1/01/2012;1;CNE
C08174;01/04/2014;<=10;0;0;<24, 48;149.91;0;0;11/04/2014;20;5271.81;BT;1/01/2012;1;CNE
C08176;01/04/2014;<=10;0;0;<24, 48;150.14;0;0;8/04/2014;7;1239.09;BT;1/01/2013;1;COEF
C08177;01/04/2014;<=10;0;0;>48;2066.93;0;0;4/04/2014;10;67721.3;BT;1/01/2013;1;COEF
C08178;01/04/2014;<=10;0;0;<24, 48;162.74;169.56;0;4/04/2014;8;3727.37;BT;1/01/2012;1;CNE
C08180;01/04/2014;<=10;0;0;>48;308.43;0;0;4/04/2014;18;42360.7;BT;1/01/2012;1;CNE
C08181;01/04/2014;<=10;0;0;>48;470.35;470.35;0;7/04/2014;16;11825.4;BT;1/01/2013;1;CNE
C08182;01/04/2014;<=10;0;0;<24, 48;536.31;504.46;356.71;24/04/2014;16;9772.22;BT;1/01/2012;1;CNE
C08184;01/04/2014;<=10;0;0;<24, 48;808.62;811.56;1624.08;8/04/2014;10;17221.8;BT;1/01/2013;1;CNE
C08185;01/04/2014;>10;0;0;>48;608.08;0;0;29/04/2014;20;5907.52;BT;1/01/2012;0;CNE
C08186;01/04/2014;<=10;0;0;<24, 48;305.54;0;0;4/04/2014;15;8717.64;BT;1/01/2013;1;CNE
C08187;01/04/2014;<=10;0;0;<24, 48;530.69;0;0;3/04/2014;8;18299.5;BT;1/01/2013;1;COEF
C08188;01/04/2014;<=10;0;0;<24, 48;339.23;0;0;4/04/2014;14;9818.73;BT;1/01/2014;1;COEF
C08189;01/04/2014;<=10;0;0;<24, 48;367.7;368.2;368.2;29/04/2014;9;7876.46;BT;1/01/2013;1;CNE
C08190;01/04/2014;<=10;0;0;<24, 48;122.55;122.61;122.68;4/04/2014;9;1108.15;BT;1/01/2012;1;CNE
C08192;01/04/2014;>10;0;0;<=24;32.52;0;0;4/04/2014;9;1029.46;BT;1/01/2012;1;CNE
C08193;01/04/2014;<=10;>0;0;>48;906.38;904.24;905.02;30/04/2014;16;14173.7;BT;1/01/2011;0;CNE
C08194;01/04/2014;<=10;0;0;>48;614.53;616.86;0;16/04/2014;11;13409.5;BT;1/01/2012;1;CNE
C08195;01/04/2014;>10;>0;0;<24, 48;119.28;241.63;0;25/04/2014;13;611.01;BT;1/01/2012;1;COEF
C08196;01/04/2014;<=10;0;0;<24, 48;1465.22;1461.99;1465.89;9/04/2014;11;27621.9;BT;1/01/2013;1;CNE
C08197;01/04/2014;<=10;>0;0;<24, 48;735.3;1430.83;0;14/04/2014;12;15704.7;BT;1/01/2012;0;CNE
C08198;01/04/2014;>10;0;0;<24, 48;164.39;0;0;8/04/2014;14;12374;BT;1/01/2012;1;COEF
C08199;01/04/2014;<=10;>0;0;<24, 48;217.81;0;0;21/04/2014;10;8783.97;BT;1/01/2013;1;COEF
C08200;01/04/2014;<=10;0;0;>48;95.69;0;0;7/04/2014;12;50075.3;BT;1/01/2012;1;COEF
C08202;01/04/2014;<=10;>0;0;>48;1627.98;0;0;1/04/2014;10;18810.3;BT;1/01/2012;0;CNE
C08203;01/04/2014;<=10;0;0;<=24;250.88;501.74;755.43;23/04/2014;19;2333.01;BT;1/01/2013;1;CNE
C08204;01/04/2014;<=10;0;0;<24, 48;227.86;0;0;14/04/2014;7;6740.63;BT;1/01/2013;1;CNE
C08205;01/04/2014;<=10;0;0;<24, 48;72.35;241.99;257.13;24/04/2014;9;2146.95;BT;1/01/2011;1;CNE
C08206;01/04/2014;<=10;0;0;<=24;272.61;0;273.63;10/04/2014;14;4687.95;BT;1/01/2013;1;CNE
C08207;01/04/2014;>10;0;0;>48;943.32;0;0;14/04/2014;10;15291.3;BT;1/01/2011;1;CNE
C08208;01/04/2014;<=10;0;0;<24, 48;530.04;0;0;4/04/2014;9;20168.7;BT;1/01/2013;1;COEF
C08209;01/04/2014;>10;0;0;<24, 48;718.65;0;0;15/04/2014;7;10193.5;BT;1/01/2011;1;COEF
C08210;01/04/2014;>10;0;0;<24, 48;188.76;188.68;189.05;1/04/2014;7;2153.77;BT;1/01/2011;0;COEF
C08211;01/04/2014;<=10;0;0;<24, 48;699.18;0;0;11/04/2014;20;9043;BT;1/01/2013;0;COEF
C08212;01/04/2014;>10;0;0;<24, 48;256.11;257.2;256.69;14/04/2014;13;1662.27;BT;1/01/2011;1;CNE
C08213;01/04/2014;<=10;0;0;<24, 48;630.87;0;0;9/04/2014;14;10005.3;BT;1/01/2012;1;CNE
C08216;01/04/2014;>10;>0;0;>48;1391.95;0;0;1/04/2014;20;14184.2;BT;1/01/2012;0;COEF
C08217;01/04/2014;>10;0;0;>48;367.45;342.26;282.49;4/04/2014;13;14373.9;BT;1/01/2012;1;COEF
C08218;01/04/2014;<=10;0;0;<24, 48;256.02;0;0;4/04/2014;14;2042.51;BT;1/01/2011;1;CNE
C08219;01/04/2014;<=10;>0;0;>48;528.63;0;1586.98;22/04/2014;8;14995;BT;1/01/2013;1;CNE
C08220;01/04/2014;<=10;0;0;<24, 48;325.75;0;982.04;16/04/2014;8;6847.18;BT;1/01/2014;1;CNE
C08221;01/04/2014;>10;>0;0;<=24;716.84;0;0;11/04/2014;19;2372.45;BT;1/01/2012;0;CNE
C08224;01/04/2014;<=10;0;0;>48;3930.82;0;0;29/04/2014;11;70712;BT;1/01/2013;0;CNE
C08225;01/04/2014;<=10;>0;0;<24, 48;34.39;0;0;28/04/2014;11;5024.48;BT;1/01/2013;1;CNE
C08226;01/04/2014;>10;0;0;>48;544.04;0;0;7/04/2014;10;13577.1;BT;1/01/2012;1;CNE
C08228;01/04/2014;>10;0;0;<24, 48;512.17;0;0;3/04/2014;8;6231.12;BT;1/01/2012;1;COEF
C08229;01/04/2014;>10;0;0;<24, 48;881.2;881.2;0;16/04/2014;11;5896.82;BT;1/01/2012;0;CNE
C08230;01/04/2014;>10;>0;0;>48;1421.73;0;4275.89;11/04/2014;7;24185.9;BT;1/01/2010;1;COEF
C08231;01/04/2014;<=10;>0;0;<24, 48;244.25;0;1138.99;29/04/2014;18;9175.21;BT;1/01/2013;1;CNE
C08232;01/04/2014;>10;0;0;<24, 48;382.21;0;575.56;8/04/2014;20;5426.98;BT;1/01/2010;0;CNE
C08233;01/04/2014;<=10;0;0;<24, 48;319.82;0;0;1/04/2014;12;8499.03;BT;1/01/2012;1;CNE
C08235;01/04/2014;<=10;0;0;<24, 48;118.75;154.7;0;3/04/2014;13;4658.99;BT;1/01/2013;1;CNE
C08236;01/04/2014;<=10;0;0;<24, 48;163.53;0;0;11/04/2014;11;3583.32;BT;1/01/2012;1;CNE
C08237;01/04/2014;<=10;0;0;<24, 48;439.09;663.63;0;1/04/2014;15;2564.28;BT;1/01/2012;0;CNE
C08238;01/04/2014;<=10;0;0;<24, 48;194.76;0;0;1/04/2014;11;2315.89;BT;1/01/2012;1;CNE
C08240;01/04/2014;>10;0;0;<24, 48;481.11;0;0;7/04/2014;14;2809.76;BT;1/01/2010;1;CNE
C08241;01/04/2014;<=10;0;0;<24, 48;237.21;0;0;25/04/2014;9;4973.09;BT;1/01/2013;1;CNE
C08242;01/04/2014;<=10;>0;0;>48;294.92;0;0;10/04/2014;7;21579.3;BT;1/01/2012;1;COEF
C08243;01/04/2014;<=10;>0;0;<24, 48;3777.62;3802.65;3824.85;9/04/2014;15;36856.9;BT;1/01/2013;0;CNE
C08244;01/04/2014;>10;0;0;<=24;286.3;0;0;14/04/2014;14;1859.05;BT;1/01/2012;1;CNE
C08245;01/04/2014;<=10;0;0;<24, 48;661.05;0;0;3/04/2014;9;5121.36;BT;1/01/2011;1;CNE
C08246;01/04/2014;<=10;>0;0;<=24;1161.75;1604.14;0;24/04/2014;10;4108.2;BT;1/01/2013;0;CNE
C08247;01/04/2014;<=10;0;0;<=24;225.77;117.95;115.26;4/04/2014;9;9410.13;BT;1/01/2013;1;CNE
C08249;01/04/2014;<=10;0;0;<24, 48;203.34;0;0;21/04/2014;9;10467.1;BT;1/01/2011;1;COEF
C08250;01/04/2014;>10;>0;0;<24, 48;1272.19;1270.39;1266.82;9/04/2014;16;5965.26;BT;1/01/2012;0;COEF
C08252;01/04/2014;<=10;>0;0;<24, 48;1865.16;2005.5;1647.95;9/04/2014;8;22283.3;BT;1/01/2013;0;CNE
C08253;01/04/2014;<=10;0;0;<=24;321.44;0;0;9/04/2014;8;1625.32;BT;1/01/2013;1;CNE
C08254;01/04/2014;<=10;0;0;>48;108.06;0;0;14/04/2014;14;7813.46;BT;1/01/2013;1;COEF
C08255;01/04/2014;<=10;0;0;<=24;473.68;0;0;25/04/2014;7;1444.16;BT;1/01/2013;0;CNE
C08256;01/04/2014;<=10;0;0;<24, 48;372.49;0;0;9/04/2014;15;4142.47;BT;1/01/2012;1;COEF
C08257;01/04/2014;<=10;0;0;<=24;563.5;0;564.86;15/04/2014;9;8726.37;BT;1/01/2014;1;CNE
C08259;01/04/2014;<=10;0;0;<24, 48;373.42;0;0;7/04/2014;14;16883.7;BT;1/01/2014;1;CNE
C08260;01/04/2014;>10;0;0;<24, 48;69.03;0;0;8/04/2014;7;4974.92;BT;1/01/2013;1;CNE
C08261;01/04/2014;<=10;0;0;<24, 48;532.96;532.96;1605.34;30/04/2014;14;5464.81;BT;1/01/2012;1;COEF
C08262;01/04/2014;>10;>0;0;>48;282.93;0;0;24/04/2014;10;569.74;BT;1/01/2011;1;CNE
C08263;01/04/2014;<=10;0;0;<24, 48;262.22;0;0;21/04/2014;9;5953.63;BT;1/01/2013;1;COEF
C08264;01/04/2014;>10;0;0;>48;469.12;465.47;464.06;7/04/2014;19;8310.32;BT;1/01/2011;1;CNE
C08266;01/04/2014;<=10;0;0;>48;741.82;0;0;3/04/2014;9;25920.2;BT;1/01/2013;1;COEF
C08267;01/04/2014;<=10;>0;0;<=24;262.05;9.27;1009.54;11/04/2014;9;14199.6;BT;1/01/2013;1;CNE
C08268;01/04/2014;<=10;0;0;<24, 48;540.3;547.91;0;4/04/2014;7;12615.7;BT;1/01/2013;1;COEF
C08269;01/04/2014;<=10;0;0;<24, 48;408.6;610.6;610.6;29/04/2014;14;4239.06;BT;1/01/2013;0;CNE
C08270;01/04/2014;<=10;0;0;<24, 48;578.04;626.5;0;14/04/2014;9;14125.6;BT;1/01/2012;1;CNE
C08271;01/04/2014;<=10;>0;0;<24, 48;1496.61;1800.14;0;28/04/2014;10;12869.9;BT;1/01/2012;0;CNE
C08272;01/04/2014;<=10;0;0;>48;618.61;0;0;8/04/2014;7;19466.9;BT;1/01/2013;1;CNE
C08273;01/04/2014;<=10;0;0;<24, 48;23.3;0;0;4/04/2014;9;14574.5;BT;1/01/2013;1;COEF
C08274;01/04/2014;<=10;>0;0;>48;1006.56;0;0;30/04/2014;10;51680;BT;1/01/2013;1;COEF
C08275;01/04/2014;<=10;0;0;>48;860.42;0;0;4/04/2014;10;29137.1;BT;1/01/2014;1;CNE
C08277;01/04/2014;<=10;0;0;<=24;283.84;0;0;24/04/2014;9;2399.21;BT;1/01/2013;1;CNE
C08279;01/04/2014;>10;0;0;>48;651.72;647.13;0;14/04/2014;11;14858.6;BT;1/01/2012;1;CNE
C08280;01/04/2014;<=10;0;0;<24, 48;1056.36;0;0;2/04/2014;11;41668.3;BT;1/01/2013;1;COEF
C08281;01/04/2014;<=10;0;0;>48;2544.98;0;0;9/04/2014;11;44280.7;BT;1/01/2012;1;CNE
C08282;01/04/2014;<=10;>0;0;<24, 48;441.37;590.06;0;3/04/2014;19;3131.22;BT;1/01/2013;0;CNE
C08285;01/04/2014;<=10;0;0;<=24;407.68;0;0;3/04/2014;7;9551.63;BT;1/01/2013;1;COEF
C08286;01/04/2014;<=10;0;0;<24, 48;155.32;0;0;7/04/2014;16;7962.21;BT;1/01/2013;1;COEF
C08287;01/04/2014;<=10;0;0;<24, 48;368.98;0;0;8/04/2014;8;6312.75;BT;1/01/2013;1;COEF
C08289;01/04/2014;<=10;0;0;<24, 48;481.52;0;0;21/04/2014;10;8826.69;BT;1/01/2013;1;COEF
C08291;01/04/2014;<=10;0;0;<=24;346.97;0;0;30/04/2014;7;4778.51;BT;1/01/2013;1;CNE
C08292;01/04/2014;<=10;0;0;>48;60.29;0;60.92;4/04/2014;9;2432.48;BT;1/01/2012;1;COEF
C08293;01/04/2014;>10;0;0;<24, 48;62.84;0;0;3/04/2014;16;1134.23;BT;1/01/2012;1;CNE
C08294;01/04/2014;<=10;0;0;>48;2875.39;0;0;15/04/2014;10;30236.8;BT;1/01/2013;0;COEF
C08295;01/04/2014;<=10;>0;0;<24, 48;669.13;0;2068;30/04/2014;12;17985.3;BT;1/01/2013;0;CNE
C08297;01/04/2014;<=10;0;0;<24, 48;1390.8;0;0;2/04/2014;17;18195.1;BT;1/01/2013;0;COEF
C08299;01/04/2014;>10;0;0;>48;2347.92;0;4370.54;7/04/2014;10;29456.7;BT;1/01/2012;0;CNE
C08300;01/04/2014;>10;0;0;<24, 48;162.99;163.21;162.9;8/04/2014;15;2493.37;BT;1/01/2012;1;CNE
C08302;01/04/2014;>10;0;0;>48;591.08;0;0;29/04/2014;19;2426.46;BT;1/01/2010;1;CNE
C08303;01/04/2014;>10;0;0;<24, 48;457.05;465.11;463.7;11/04/2014;10;5764.88;BT;1/01/2012;1;CNE
C08304;01/04/2014;<=10;0;0;>48;30.81;842.4;0;24/04/2014;10;24682.4;BT;1/01/2014;1;CNE
C08305;01/04/2014;>10;0;0;>48;539.08;0;0;11/04/2014;13;6493.38;BT;1/01/2011;1;CNE
C08307;01/04/2014;<=10;>0;0;<24, 48;167.42;0;0;4/04/2014;20;1076.69;BT;1/01/2012;0;CNE
C08308;01/04/2014;>10;0;0;<24, 48;45.14;171.75;179.35;3/04/2014;17;2042.23;BT;1/01/2013;1;CNE
C08309;01/04/2014;<=10;0;0;<24, 48;45.92;0;0;22/04/2014;14;10545.9;BT;1/01/2013;1;CNE
C08311;01/04/2014;<=10;0;0;<24, 48;1402.77;0;1404.54;3/04/2014;10;24775.3;BT;1/01/2012;1;COEF
C08312;01/04/2014;>10;0;0;<24, 48;369.04;0;0;4/04/2014;20;761.65;BT;1/01/2011;0;CNE
C08313;01/04/2014;>10;0;0;<24, 48;114.49;44.42;0;14/04/2014;12;657.36;BT;1/01/2011;1;CNE
C08314;01/04/2014;<=10;0;0;>48;65.91;0;55.56;15/04/2014;15;9712.71;BT;1/01/2013;1;COEF
C08315;01/04/2014;>10;>0;0;<24, 48;605.15;0;0;25/04/2014;13;5886.2;BT;1/01/2011;0;CNE
C08316;01/04/2014;<=10;0;0;<24, 48;878.01;0;0;16/04/2014;11;28467.9;BT;1/01/2011;1;CNE
C08318;01/04/2014;<=10;>0;0;>48;308.58;0;0;11/04/2014;7;1976.38;BT;1/01/2012;1;CNE
C08319;01/04/2014;<=10;0;0;>48;2664.45;0;0;24/04/2014;14;74229.1;BT;1/01/2013;1;CNE
C08322;01/04/2014;<=10;0;0;<24, 48;549.86;0;0;3/04/2014;8;13438;BT;1/01/2013;1;COEF
C08324;01/04/2014;<=10;0;0;<24, 48;2381.5;0;2383.51;1/04/2014;8;56204.3;BT;1/01/2012;1;CNE
